,SPY,AAPL,MSFT,AMZN,TSLA,GOOGL,GOOG,META,NVDA,BRK-B,JPM,JNJ,UNH,HD,PG,V,BAC,MA,PFE,XOM,DIS,CSCO,AVGO,ADBE,CVX,PEP,TMO,KO,ABBV,CMCSA,NFLX,ABT,ACN,COST,CRM,INTC,WFC,VZ,PYPL,WMT,QCOM,MRK,LLY,MCD,T,NKE,DHR,LOW,LIN,TXN,NEE,AMD,UNP,PM,INTU,UPS,HON,MS,MDT,BMY,AMAT,ORCL,SCHW,CVS,RTX,C,GS,AMGN,BLK,BA,CAT,IBM,SBUX,AMT,PLD,GE,ISRG,COP,TGT,AXP,DE,MU,SPGI,MMM,NOW,BKNG,F,ADP,ZTS,LRCX,PNC,MDLZ,MO,ADI,GILD,LMT,SYK,GM,TFC,TJX
44812.00000000,0.00653624,-0.00961789,0.00166601,0.00262598,0.01959816,-0.00977615,-0.00959454,0.01041211,0.02012541,0.00818385,0.02329586,0.00804528,0.01117551,0.00816895,0.00130735,0.00144696,0.03217159,0.00441247,0.02059395,0.00817935,-0.00319461,0.00777429,0.01346182,0.01029707,0.00541545,-0.00334774,0.02689774,-0.00304929,0.01304886,-0.01743848,-0.00663873,0.02187196,0.00418457,-0.00098174,0.02361688,0.00326262,0.03170625,0.00584214,0.01263554,0.00508325,0.00194405,0.00633127,0.01251598,0.00642362,-0.00592773,0.00230459,0.03831053,0.01530053,-0.00671730,0.01561925,0.00033242,0.03981910,0.00677479,0.01067543,0.00861489,-0.00081508,-0.00671629,0.01819023,0.00895420,0.00901682,0.02012180,0.00214801,0.01908353,0.01569328,-0.01017724,0.02611549,0.01458134,0.00269620,0.02625253,0.01179863,0.01266179,0.00595101,0.01302229,0.00836224,0.01010825,0.00258229,0.01854225,0.01461212,0.00649925,0.00834156,0.00694100,0.00709096,0.00971037,-0.01061810,0.01488199,0.01792842,0.00259232,0.00523516,-0.01190777,0.01657409,0.02029945,-0.00765219,0.00444940,0.00948914,0.00478460,-0.00116636,0.04294298,0.00972323,0.02016986,0.00956879
44813.00000000,0.01553522,0.01883976,0.02297696,0.02657523,0.03602290,0.02094486,0.02156828,0.04374921,0.02837737,0.00857624,0.00480610,0.00193482,-0.00289049,-0.00043356,0.01523300,0.02237055,0.00836931,0.01751138,0.01614270,0.01675270,0.02537166,0.00881639,0.02045215,0.02906445,0.02577755,0.00318532,0.00501279,0.00321959,0.00640462,0.03084088,0.02695218,0.01392661,0.00899429,0.01409884,0.03626515,0.02308940,0.00221096,0.02226539,0.00062395,0.00300522,0.02483501,-0.00091517,0.00697315,-0.00215315,0.01550394,0.02060143,0.00805274,0.00621386,0.01098943,0.01383528,-0.00409868,0.03225415,0.00668581,0.01505956,0.02503190,0.01305254,0.02060480,0.01153325,0.02093527,0.01124242,0.02900097,0.01687884,0.01886264,-0.00107568,0.01709799,0.01543087,0.01407366,0.00912607,0.00511626,-0.00171107,0.03461648,0.00560440,-0.00860717,-0.00030581,0.01344692,0.00366002,0.03044980,0.03369651,0.01018033,0.03204800,0.01023119,0.03701021,0.00642947,0.03211204,0.04272691,0.03935426,-0.00323204,0.00975448,0.03672151,0.02645956,0.00914953,0.00623462,0.00930231,0.01347518,0.00276510,0.00447992,0.04412569,0.01950615,0.00894898,0.00225662
44816.00000000,0.01074770,0.03850798,0.00828100,0.02386128,0.01581694,0.00189787,0.00080519,-0.00112319,0.00820199,0.00958820,0.01183187,-0.00042242,0.01317841,-0.00743891,0.00814508,0.00696891,0.00944491,0.00765224,-0.00167223,0.01150259,0.01050529,0.01376449,0.01274877,0.00400220,0.01581543,0.00392554,0.01719351,0.00288829,0.00579841,0.00733841,0.01267282,0.00746685,0.01621063,0.00547931,0.01869739,0.00317868,0.00441200,0.01231053,0.01475629,0.00898865,0.00719416,0.00938871,-0.00780615,0.00327530,0.02055185,0.01270614,0.01063981,0.00364699,0.02606006,-0.00093708,0.01012229,-0.00947920,0.00983266,0.00618176,0.01186590,0.00744884,0.00177365,0.00771291,0.02596680,0.03135692,-0.00217600,0.01541299,0.00509796,0.00871270,-0.00272604,0.00394705,0.00729187,-0.04065566,0.00194108,0.00761806,0.01535685,0.01137870,0.00428460,0.01337975,0.00439703,0.01728794,0.00316283,0.02161294,0.00115179,0.02530920,0.00478179,0.00870473,0.00563047,0.00934205,0.01331832,0.01629956,0.00778206,-0.00143267,0.01241572,-0.00771996,0.01180484,0.00929389,-0.00921658,0.00953432,0.04181976,-0.00685593,0.00795653,0.01840636,0.02186478,0.00540383
44817.00000000,-0.04348250,-0.05867957,-0.05497834,-0.07057528,-0.04037188,-0.05899333,-0.05863954,-0.09369082,-0.09472602,-0.03542339,-0.03474875,-0.02602031,-0.03254579,-0.06590716,-0.02069458,-0.03368349,-0.03600796,-0.03835466,-0.03287274,-0.02335822,-0.03978003,-0.04935342,-0.04802860,-0.07056709,-0.01901541,-0.03732022,-0.03344321,-0.03247993,-0.02608268,-0.06248255,-0.07779138,-0.03156745,-0.04653526,-0.05415943,-0.04546277,-0.07192650,-0.05073580,-0.02362018,-0.02703532,-0.02064180,-0.06067666,-0.02132497,-0.02772660,-0.02319778,-0.03164556,-0.05926320,-0.03996472,-0.06187007,-0.03032168,-0.04648852,-0.02147341,-0.08991022,-0.03360955,-0.03727225,-0.05722821,-0.03726828,-0.03671300,-0.03438707,-0.01890078,-0.01824216,-0.06137072,-0.01349256,-0.02629473,-0.02513588,-0.04646921,-0.03676034,-0.04142086,-0.04528235,-0.07448231,-0.07188762,-0.04204778,-0.02609840,-0.01380944,-0.03945829,-0.03932407,-0.05947957,-0.04783357,-0.01800848,-0.04377335,-0.04370567,-0.02868767,-0.07455990,-0.04034994,-0.03042254,-0.05020052,-0.04595390,-0.05148002,-0.03644186,-0.03222127,-0.05632043,-0.03265575,-0.03263322,-0.04828356,-0.04754247,-0.04278785,-0.02223871,-0.02579478,-0.03614747,-0.04905129,-0.03613025
44818.00000000,0.00381581,0.00955541,0.00091268,0.01364141,0.03587437,0.00651841,0.00531768,-0.01084049,-0.00022840,0.00046716,-0.00231969,0.02064099,-0.00815245,-0.00572089,0.00238813,-0.00130206,-0.00382357,0.00125979,-0.00086598,0.02454622,0.00662131,-0.00340069,0.01409709,0.00849636,0.02421437,0.00758610,-0.00248429,0.00529185,0.00736311,0.03018537,0.02746064,-0.00056689,-0.01062079,-0.00450710,0.01378869,-0.00375554,0.00138825,-0.01125755,0.02789182,-0.00221861,0.02081165,0.01588974,0.01021258,0.00546535,-0.00356502,0.01210747,-0.00017730,-0.00640403,0.00346668,0.01604671,0.00022506,0.00545240,-0.03685533,-0.00340346,0.01753979,-0.00908107,-0.02708398,0.00149333,0.00332163,-0.00802360,0.00276576,-0.05155172,-0.00274161,0.00597311,0.03201144,-0.01163257,-0.00344107,0.00555405,-0.00206216,0.01323737,0.00184471,0.00345785,0.05532788,-0.01103558,-0.02582668,-0.01143420,-0.00293281,0.04789441,-0.00517328,0.00611520,-0.00660597,-0.00951130,-0.01500660,-0.02440443,0.01129578,0.02425029,-0.00542747,-0.00246748,-0.00472086,0.00304413,0.00969856,0.00601203,-0.00642396,0.01349072,0.01258356,0.01783402,0.00150542,0.00222061,0.00509439,-0.00309780
44819.00000000,-0.01135321,-0.01892993,-0.02711915,-0.01765853,0.00376727,-0.01990473,-0.01860774,-0.01267577,-0.01515852,-0.00617772,0.01507062,0.00255066,0.02577625,-0.01736984,-0.00772495,-0.02025988,0.01889578,-0.02728249,-0.00455039,-0.02907745,-0.01537781,-0.01524107,-0.02077334,-0.16793170,-0.01623085,-0.01659937,-0.01101897,-0.01358745,0.02121089,-0.01363508,0.05024099,-0.00680656,-0.01676677,-0.00885824,-0.03431495,-0.01165181,0.01987067,-0.00605617,-0.01290193,-0.01074707,-0.01999523,-0.00230010,-0.00045211,-0.00879868,-0.00059630,-0.01401874,0.00063880,-0.00701704,-0.01280660,-0.01567227,-0.03229066,-0.01020004,0.00188115,0.00362861,-0.03369664,-0.03121076,-0.01728068,0.01238822,0.00000000,0.01858935,-0.01897615,-0.02606784,-0.00233669,0.01246902,-0.00914349,0.00020647,0.01332268,-0.00201646,-0.01746487,0.00348388,-0.01169769,-0.01722928,-0.00517790,-0.02684464,-0.04013873,-0.01599315,-0.00550339,-0.01826514,-0.00223735,-0.00108771,-0.00590202,-0.00790817,-0.01167558,-0.00944439,-0.04795734,-0.00539295,0.01568900,-0.01607811,-0.00655309,-0.01972687,0.01625503,-0.01112222,0.00598655,-0.01584033,-0.00276160,-0.00729661,0.00234314,0.00098478,0.01626182,0.00807950
44820.00000000,-0.00762892,-0.01096013,-0.00260819,-0.02177700,-0.00131685,-0.00106890,-0.00259869,-0.02179879,0.02080597,-0.00683056,-0.00670236,0.01526537,-0.00361432,0.01631432,0.00611171,-0.01059525,-0.01130108,-0.00577361,0.00195902,-0.01708321,-0.02274981,0.00023103,0.00471869,-0.03115196,-0.02596196,0.00657098,-0.01938468,0.00016805,0.01087647,0.01529411,0.02018013,-0.01008943,-0.00430875,0.00127108,-0.02112679,0.01386966,-0.00453103,0.00536193,-0.02489628,-0.00209783,-0.00024009,0.01118155,-0.00187412,0.00568113,-0.00119330,-0.01308051,-0.01720413,0.00403059,0.00162592,0.01592181,-0.01418441,-0.00195671,-0.02912616,0.01616329,0.00208476,-0.04481078,0.00277063,-0.00940414,-0.00408309,-0.00362210,-0.00056225,-0.02007398,-0.00978229,-0.00244348,-0.00478923,-0.00681258,-0.01631387,0.01528594,-0.00885597,-0.03665380,-0.01654885,0.01418436,-0.00986782,0.00338695,-0.02194121,-0.03656945,-0.01593358,-0.02102803,-0.00557539,-0.01953492,-0.01190167,0.00303658,-0.00285250,0.00163206,-0.02238549,-0.04104727,-0.01141706,0.01269989,-0.01181051,-0.01020703,-0.00739166,0.01225451,0.00666512,0.00973833,0.00923085,0.00169254,-0.02412664,-0.01697000,-0.01039064,-0.00339090
44823.00000000,0.00775492,0.02508287,-0.00089895,0.00914762,0.01885611,0.00262643,0.00212295,0.01182590,0.01394158,0.01506501,0.00922448,-0.00787592,0.00485584,0.01612497,-0.00209710,-0.00087942,0.01670568,-0.00349068,-0.01281768,-0.00010735,0.00849883,0.00000000,-0.00131346,-0.01148582,0.00287634,0.01054079,-0.00297461,0.00755794,-0.00971807,-0.00173817,0.01457544,0.00086537,0.00843490,0.00482011,0.00871235,0.00683989,0.00864808,-0.00024232,0.01095743,0.00855926,0.01360546,-0.01231199,-0.01230221,0.00823821,0.00119473,0.02967729,0.00678557,0.01715246,0.00628185,0.00599057,0.02417730,0.00339818,0.01981126,0.00376728,0.00163123,0.01878784,0.00721734,0.01475475,-0.00631580,-0.01859617,0.00956448,0.00348691,0.02560175,0.00048986,-0.00293427,0.00270215,0.00751054,-0.00164407,0.01274842,0.00408907,0.01470995,0.00361444,0.00909002,0.00654764,-0.00765367,0.00994127,-0.01973043,-0.00229823,0.00408318,0.01489410,0.02310287,-0.01419107,-0.00398767,0.00025723,-0.00176139,0.01414375,0.01426634,0.00890262,-0.00069922,0.00000000,0.00903377,0.00132672,0.01466072,0.00200928,0.00335358,0.00538264,-0.00167229,0.03552660,0.00776995,0.01360964
44824.00000000,-0.01147856,0.01566555,-0.00846555,-0.01981390,-0.00110006,-0.01872514,-0.01945110,-0.01303883,-0.01539397,-0.00652449,-0.01971908,-0.00787832,-0.00143250,-0.02228795,-0.00355104,-0.00548847,-0.01498985,-0.00242012,-0.01474466,-0.00815441,-0.01465603,-0.01662815,-0.01749563,-0.01688847,-0.00395152,0.00112609,-0.01391589,-0.00150026,-0.00623874,-0.01799179,-0.00320157,-0.01710067,-0.01723776,-0.01391717,-0.01982594,-0.01630438,-0.02053240,-0.01576149,-0.03577819,-0.00580670,-0.01484411,-0.00738680,-0.01101302,-0.00626441,-0.01193316,-0.04467869,-0.01638346,-0.02403895,-0.01266043,-0.00114286,-0.01324264,-0.01979936,-0.01355222,0.00093837,-0.01385447,-0.02416268,-0.00906912,-0.01724528,-0.01360387,-0.00655367,-0.01783319,-0.01389895,-0.00488404,-0.00754091,0.00235436,-0.02052247,-0.01643032,-0.01321710,-0.01956737,0.00731638,-0.02262372,-0.01119549,-0.01465163,-0.03878788,-0.01657802,-0.00686055,-0.01315466,-0.00708779,-0.02870842,-0.01210101,-0.01957596,-0.02495205,-0.01549218,-0.00102883,-0.03258435,-0.00334210,-0.12324185,-0.00924829,-0.02703735,-0.01422224,-0.00895289,-0.01043392,0.00023292,0.00113621,-0.01883921,0.00974739,-0.01321985,-0.05629377,-0.01458648,-0.02776929
44825.00000000,-0.01744382,-0.02026767,-0.01443600,-0.02987152,-0.02568595,-0.01839036,-0.01787292,-0.02717504,0.00645120,-0.02305782,-0.02883537,-0.01024424,-0.02050495,-0.00948323,-0.01287284,-0.02629256,-0.02985067,-0.02799506,-0.01898601,-0.01611859,-0.02863254,-0.02325036,-0.01394794,-0.01635405,-0.00812646,-0.00284156,-0.01215790,-0.00834725,-0.01029839,-0.03368796,-0.02462430,-0.01622515,-0.01783578,-0.01291233,-0.01448597,-0.01691981,-0.02626126,-0.02734671,-0.00491102,0.00913520,-0.00120214,-0.01709305,-0.01739972,-0.01691459,-0.01871983,-0.02567854,-0.02146732,-0.01076624,-0.01776017,-0.01662043,-0.02007238,-0.01023251,-0.00647068,0.00427024,-0.02187549,-0.01053043,-0.01530978,-0.00951946,-0.03086139,-0.00387216,-0.01168867,-0.01996773,-0.00599864,-0.01549239,-0.00974754,-0.01947082,-0.00788848,-0.01427254,-0.02285022,-0.01815821,-0.03393457,-0.01084721,-0.02412165,-0.01576296,-0.02145495,-0.02057364,-0.02260090,-0.00874457,-0.00624888,-0.03107885,-0.01625470,-0.01377948,-0.01317220,-0.01467559,-0.02375977,-0.04741571,-0.00305581,-0.01335958,-0.01111553,-0.01177494,-0.03283899,0.00000000,0.00209698,-0.00894635,-0.01672346,-0.00090347,-0.02518812,-0.03533026,-0.02727848,-0.01192716
44826.00000000,-0.00839982,-0.00637521,0.00849549,-0.01037627,-0.04059173,0.00866238,0.00559942,0.00492550,-0.05278635,-0.00823661,-0.01137871,0.01776085,0.01050623,-0.00894792,0.00353657,-0.00657681,-0.01960793,-0.02016421,0.01479966,-0.00417815,-0.02229873,-0.01057947,-0.00939563,0.00265459,-0.00077415,0.00094992,-0.01027231,-0.00235699,0.01924318,-0.00703367,0.00075994,0.00417290,-0.01167971,-0.01196588,0.01706963,-0.01404991,-0.01774312,0.01139826,-0.03860492,-0.01023967,-0.00754299,0.03525378,0.04853607,-0.01250600,-0.00061538,-0.01242610,-0.00763562,-0.00127420,-0.00889585,-0.00416410,-0.00512086,-0.06686363,-0.01283689,-0.00653385,-0.02928941,-0.03434391,-0.00602414,-0.01841136,-0.01751917,0.02634605,-0.02353887,-0.01078647,-0.01165823,0.00060142,-0.01031785,-0.01618816,-0.02428980,0.01465737,-0.01248179,-0.03196306,-0.00814182,0.00304169,-0.04401809,-0.00585089,-0.00009220,0.00214662,-0.02030348,-0.00927186,-0.03816882,-0.03819515,-0.01051991,-0.00878242,-0.03735674,-0.00583567,-0.03602120,-0.04766702,-0.02145589,0.00021700,-0.01176929,-0.02965009,-0.02385597,0.00083679,0.00604512,-0.02088394,0.00425199,0.00447406,-0.01689650,-0.00796171,-0.02608694,-0.01508900
44827.00000000,-0.01675483,-0.01512384,-0.01269811,-0.03009120,-0.04594757,-0.01398044,-0.01392067,-0.01687441,-0.00358250,-0.00275603,-0.01861348,0.00324954,-0.00744036,0.00668789,-0.00462520,-0.00984979,-0.02369229,-0.01602088,-0.01099382,-0.05321844,-0.02603762,-0.01190769,-0.01869727,-0.00870898,-0.06533666,-0.00047455,0.00096104,-0.01113732,0.00034960,-0.01940252,-0.04488504,-0.00385874,-0.00892032,-0.04263403,-0.02091242,-0.01959383,-0.02673409,-0.01026789,-0.00787135,-0.02496447,-0.02013257,-0.00834192,0.00189797,-0.00802612,-0.01416252,-0.01552515,-0.00435380,0.00005320,-0.01795173,-0.00817862,-0.01220982,-0.02215829,-0.02486012,-0.04175803,-0.00690680,-0.02102942,-0.01079364,-0.03845694,-0.01077064,-0.00813567,-0.00881936,-0.02241406,-0.01623644,-0.01482529,-0.01701615,-0.02896018,-0.03499299,-0.00342485,-0.01517066,-0.05370926,-0.03699788,-0.02074851,-0.00625740,-0.01705474,0.00055280,-0.01239296,-0.00293070,-0.08604395,-0.00228822,-0.01936660,-0.03440896,0.00886024,-0.01399013,-0.01007540,-0.02566089,-0.02946678,-0.03602197,-0.00082442,0.00394746,-0.01620859,-0.01777988,-0.01421407,-0.03674599,-0.02353106,-0.01427004,-0.02134666,-0.00933555,-0.05082938,-0.01026788,-0.01193347
44830.00000000,-0.00989271,0.00226025,-0.00197550,0.01204081,0.00246985,-0.00577273,-0.00363014,-0.02877294,-0.02301056,-0.01288412,-0.02153203,-0.00611813,-0.01022169,-0.01609220,0.00095886,-0.01831928,-0.02206111,-0.01181973,-0.00567151,-0.02064142,-0.01386932,-0.00196746,-0.01369799,-0.02670792,-0.02631755,-0.00041537,-0.01244257,-0.01245737,-0.01293151,-0.02983672,-0.01033522,-0.00834331,-0.00938543,0.02980272,-0.00469347,-0.01998556,-0.00989862,-0.01492921,-0.03116016,0.00961103,-0.01196473,-0.00691407,-0.01271428,-0.00890431,-0.02123673,-0.00989486,-0.00983905,-0.01121566,-0.01820547,-0.00514594,-0.01660192,-0.02442608,-0.01524734,-0.01764902,0.00464498,-0.01570013,-0.00764376,-0.02146973,-0.01609004,-0.00791969,-0.01601610,-0.01704106,0.00000000,-0.00620234,-0.01145927,-0.02869400,-0.02434021,-0.00044060,-0.01139687,-0.02986438,-0.00986379,-0.00570450,0.00760367,-0.03251607,-0.04088392,-0.00186132,-0.01359443,-0.01381838,-0.02555532,-0.02003421,-0.00592431,-0.02435124,-0.00764484,0.00008850,-0.01840654,-0.00037728,-0.02599511,-0.00712178,-0.00966340,-0.02396469,-0.02093193,-0.01017813,-0.00503839,-0.00775073,-0.00827237,-0.01312127,-0.01773547,-0.01240131,-0.02074880,-0.01566835
44831.00000000,-0.00255269,0.00656635,-0.00437981,-0.00642638,0.02510776,-0.00682488,-0.00728672,-0.01444600,0.01512920,0.00435076,-0.00880227,-0.00458652,0.00001970,0.00791511,-0.02748519,-0.01506177,-0.01482438,-0.01251231,0.00593197,0.02095733,-0.02313498,-0.00147862,0.00538657,0.00220254,0.00042566,-0.01448505,-0.01098565,-0.02574731,0.00361152,-0.02039494,0.00129421,-0.01512417,-0.00465953,-0.00416405,0.01756419,-0.00296619,0.00049994,-0.00102755,0.01768334,-0.00274168,0.00501086,-0.00394522,0.01170735,-0.02896286,0.00382893,0.00239431,-0.00974638,0.00887003,0.00359516,0.00155798,-0.00086263,0.01312210,-0.01797269,-0.02114732,0.01255686,0.01867074,0.00000000,-0.00351055,-0.00541004,0.00299362,0.01458887,-0.01623332,0.01043867,-0.00542250,-0.00110981,-0.00930452,-0.01099716,-0.00387879,-0.01034812,0.00133505,-0.00110674,-0.00221299,-0.00624928,-0.00347830,-0.01804924,0.00186479,-0.00824769,-0.00443552,-0.00161392,0.00029108,0.01035394,0.03477899,-0.00684780,-0.00522121,0.02391247,-0.00005390,-0.00667222,-0.00446114,0.00538348,0.01416116,-0.00477354,-0.01319616,-0.01639742,0.00703013,0.00465194,-0.01940393,-0.00285349,-0.00941786,-0.00875162,0.00431097
44832.00000000,0.01967635,-0.01265163,0.01971155,0.03146577,0.01721211,0.02615388,0.02701602,0.05364589,0.02602109,0.02376916,0.02021727,0.00860916,0.01095660,0.05024379,0.00000000,0.00736491,0.01635589,0.01291537,0.00771144,0.03638910,0.03703707,0.02023687,0.00260354,0.01379827,0.03375399,0.01602312,0.01802777,0.01064202,0.02032186,0.02974225,0.09288642,0.00396626,0.02180694,0.02088650,0.00859694,0.00892520,0.01948538,0.01285671,0.06262394,0.01649495,-0.01171676,0.01095063,0.07483114,0.00101397,0.00635733,0.02502857,0.02360621,0.03655354,0.02356713,0.01300477,0.01591026,0.01771628,0.02321926,0.00379228,0.02125912,0.01426228,0.02210849,0.02503773,0.02101613,0.02416139,0.02198453,0.01041340,0.02261619,0.00977272,0.02839513,0.01901851,0.03229461,0.02208058,0.01180440,0.04650616,0.03275043,0.00837851,0.03357862,0.00208518,0.01613225,-0.00015515,0.03229954,0.05792936,0.04984168,0.02232877,0.03044568,0.00830366,0.00478816,0.01663547,0.02612480,0.03458025,0.02267004,0.01902290,0.01914323,0.01314035,0.02404910,0.00972550,0.01519985,0.01953327,0.02075682,0.00065043,0.01549243,0.01555752,0.02811332,0.02872713
44833.00000000,-0.02088900,-0.04911906,-0.01480904,-0.02720108,-0.06810051,-0.02628691,-0.02630536,-0.03672055,-0.04051510,-0.00809483,-0.01694597,-0.01100026,-0.00994286,-0.01367874,-0.02485222,0.00491138,-0.01319603,-0.01175142,-0.00607698,-0.00202561,-0.01961775,-0.01862603,-0.03397286,-0.01119401,-0.00692822,-0.01221318,-0.00235599,-0.00719550,-0.01300148,-0.02342744,-0.02238985,-0.00435572,-0.01397314,-0.01906653,-0.02237465,-0.02764464,-0.00759620,-0.01904028,-0.02655845,-0.00646090,-0.03439004,-0.00161334,-0.01306889,-0.01072007,-0.01895139,-0.03414387,-0.01443665,-0.02092226,-0.00677847,-0.02671997,-0.02913689,-0.06173202,-0.01303082,-0.01442478,-0.03049178,-0.01077066,-0.02163028,-0.01976189,-0.00387454,-0.00485705,-0.01837212,-0.02647855,-0.00832767,-0.01202116,-0.01152474,-0.02327187,-0.01555912,-0.01112648,-0.03674233,-0.06077638,-0.01108718,-0.00920500,-0.00619901,-0.03320362,-0.02636391,-0.02683830,-0.01735965,0.00640778,-0.02617565,-0.01970692,-0.01093485,-0.01941175,-0.01378787,-0.01732581,-0.00861516,-0.02777261,-0.05829224,-0.01810729,-0.00860357,-0.02908428,-0.00567315,-0.01878621,-0.00579579,-0.01791396,-0.01345225,-0.02552493,0.00173057,-0.05645401,-0.00632763,-0.01556733
44834.00000000,-0.01546356,-0.03003934,-0.01936846,-0.01567947,-0.01103610,-0.01816872,-0.01977770,-0.00535159,-0.00662841,-0.00949625,-0.01563678,-0.00711113,-0.00744840,-0.00858687,-0.01903652,-0.01338456,-0.01500322,-0.00847367,-0.00905799,-0.01544884,-0.03201637,-0.01404975,-0.01359609,-0.01096132,-0.00759823,-0.02010687,-0.01823423,-0.00972241,-0.05962716,-0.03614856,-0.01781321,-0.01556620,-0.00375584,-0.01400896,-0.02023024,-0.02312350,-0.00691355,-0.01733953,-0.02965048,-0.01928165,-0.01619636,-0.00600177,-0.02018122,-0.01561431,-0.01223437,-0.12808134,-0.01472433,-0.01391371,-0.00007420,-0.02316187,-0.01950730,-0.01216088,-0.02198787,-0.03577647,-0.02391577,-0.02286482,-0.01822783,-0.01064360,-0.01847568,-0.00864589,-0.02949533,-0.00537462,-0.01060007,-0.01660145,-0.00582941,-0.01698512,-0.01033392,-0.01317813,-0.02418775,-0.03391048,-0.01097052,-0.02318502,-0.02668368,0.00458535,0.00405174,-0.01307190,-0.00856868,-0.01273403,-0.02239932,-0.02090121,-0.02085039,0.00179965,-0.01636435,-0.01602856,-0.02046696,-0.02126968,-0.02353969,-0.00684961,-0.01762190,-0.01227901,-0.00869104,-0.03246866,-0.01918864,-0.01866332,-0.02188044,-0.00897925,-0.01430797,-0.03517729,-0.00977945,0.01271599
44837.00000000,0.02640127,0.03075256,0.03366256,0.02548670,-0.08614517,0.03125978,0.03276133,0.02159499,0.03072744,0.02164632,0.03090912,-0.00097948,0.02073105,0.02812210,0.01790093,0.02251627,0.02947019,0.02159398,0.00868376,0.05280032,0.02968298,0.03225003,0.02876063,0.03648248,0.05610073,0.01218923,0.03103364,0.01124600,0.03062365,0.04432326,0.01529048,0.02852411,0.02949872,0.01156121,0.02822579,0.04656564,0.03381411,0.03134054,0.01289649,0.02181966,0.03752874,0.01660471,-0.00556679,0.01993584,0.03650584,0.02743016,0.04065194,0.03253288,0.02310919,0.03269165,0.03545466,0.04340278,0.02792314,0.02433436,0.02447580,0.00959521,0.03635375,0.01733948,0.02414854,-0.00787747,0.05272787,0.03291309,0.01864466,0.02506042,0.01526998,0.02135833,0.02081551,0.02236032,0.04077916,0.04104725,0.04357635,0.02272542,0.01614065,0.01150442,0.02716537,0.02729769,0.03158343,0.07455542,0.02291255,0.03787698,0.03042907,0.03233541,0.03091544,0.02461541,0.03734013,0.02173800,0.02410716,0.02679163,0.02063536,0.06469951,0.02931340,0.02772202,0.02451704,0.04155307,0.01021233,0.03481837,0.03604234,0.02430657,0.02687177,0.01255638
44838.00000000,0.03098661,0.02562312,0.03381242,0.04496030,0.02904294,0.03041363,0.03131924,0.01204818,0.05234968,0.02818916,0.04678355,0.01482843,0.01485898,0.02065554,0.01237267,0.02202028,0.04149248,0.03714528,0.00724961,0.03644477,0.04437358,0.02224394,0.05052758,0.03411167,0.03888493,0.01125564,0.03250916,0.00229474,0.02653263,0.02075091,0.00711183,0.03577173,0.03556192,0.01758317,0.05294119,0.02706719,0.04713801,0.01659867,0.06434963,0.01297813,0.04393447,0.00959453,0.02593697,0.01342739,0.01194974,0.03793913,0.03817100,0.01804866,0.03857586,0.03322067,0.02007638,0.02707610,0.02556678,0.02316835,0.03833170,0.03556318,0.02976194,0.04466293,0.02176548,0.00964139,0.03663773,0.04137604,0.04111465,0.02823229,0.02911802,0.04346794,0.05254891,0.01119596,0.03244174,0.05918280,0.04905684,0.03283679,0.03375373,0.01339971,0.01561900,0.06194970,0.04230447,0.05137770,0.03406031,0.03885156,0.04720255,0.04331007,0.02782801,0.02119767,0.05064971,0.04771490,0.07759359,0.01881591,0.02246452,0.02809994,0.04447327,0.02094056,0.02731450,0.03941299,0.04797815,0.01593539,0.02840257,0.08913908,0.04137790,0.04006355
